dep;nomdep;codecommune;nomcommune;KP0_Pri_P1;KP0_Surf_P1;KP0_SurfTer_P1;KP0_transac_P1;KP0_prim2_P1;KP0_Pri_P2;KP0_Surf_P2;KP0_SurfTer_P2;KP0_transac_P2;KP0_prim2_P2;DBL_bug
01;AIN;01174;GIRON;1226360.0;1067.0;5053.0;8.0;1149.3533270852859;1521050.0;849.0;7178.0;10.0;1791.5783274440519;0
01;AIN;01175;GORREVOD;2263794.0;1664.0;18075.0;16.0;1360.453125;2340170.05;1480.0;15156.0;15.0;1581.1959797297295;0
01;AIN;01177;GRAND-CORENT;461200.0;532.0;1443.0;5.0;866.9172932330827;677255.0;606.0;2280.0;5.0;1117.5825082508252;0
01;AIN;01179;GRIEGES;10796950.0;6153.0;58147.0;60.0;1754.7456525272225;12456918.0;7252.0;48163.0;64.0;1717.7217319360177;0
01;AIN;01180;GRILLY;12196807.0;2932.0;10033.0;23.0;4159.893246930423;19969158.0;4403.0;17334.0;37.0;4535.352714058597;0
01;AIN;01181;GROISSIAT;4405787.7;2468.0;20450.0;24.0;1785.1651944894652;4079100.0;2288.0;13233.0;23.0;1782.8234265734266;0
01;AIN;01183;GUEREINS;9638755.0;4745.0;41808.0;45.0;2031.349841938883;13738345.0;6324.0;38515.0;59.0;2172.4138203668563;0
01;AIN;01184;HAUTECOURT-ROMANECHE;4409505.0;3733.0;20078.0;38.0;1181.2228770425932;5451185.0;3688.0;52453.0;40.0;1478.0870390455532;0
01;AIN;01185;HAUTEVILLE-LOMPNESZ;10842940.0;9098.0;44498.0;97.0;1191.7938008353485;15071320.0;12763.0;71825.0;138.0;1180.8602993026718;0
01;AIN;01187;HOTONNES;3162745.0;2200.0;10529.0;24.0;1437.6113636363636;4841133.0;3556.0;23604.0;40.0;1361.39848143982;0
01;AIN;01188;ILLIAT;4232969.53;2750.0;27250.0;24.0;1539.2616472727273;3094139.09;1743.0;15117.0;13.0;1775.1802008032128;0
01;AIN;01189;INJOUX-GENISSIAT;6702670.0;2936.0;15145.0;30.0;2282.925749318801;4871513.0;2321.0;13556.0;23.0;2098.8853942266264;0
01;AIN;01190;INNIMOND;92000.0;149.0;251.0;2.0;617.4496644295302;377000.0;394.0;1244.0;4.0;956.8527918781726;0
01;AIN;01191;IZENAVE;628120.0;524.0;2542.0;4.0;1198.7022900763359;787600.0;657.0;4437.0;6.0;1198.7823439878234;0
01;AIN;01192;IZERNORE;8178934.0;5148.0;33588.0;47.0;1588.7595182595182;6739708.14;4122.0;20352.0;38.0;1635.057772925764;0
01;AIN;01193;IZIEU;1162930.0;549.0;3888.0;6.0;2118.2695810564664;692700.0;400.0;2076.0;4.0;1731.75;0
01;AIN;01194;JASSANS-RIOTTIER;49076595.38;22825.0;90251.0;258.0;2150.12466067908;57335778.0;22593.0;85209.0;252.0;2537.7673615721683;0
01;AIN;01195;JASSERON;7808669.0;4932.0;23210.0;47.0;1583.2662206001621;6828083.0;3908.0;25553.0;39.0;1747.2064994882294;0
01;AIN;01196;JAYAT;5331793.0;3471.0;38975.0;36.0;1536.0970901757419;6839560.0;4635.0;42146.0;46.0;1475.6332254584681;0
01;AIN;01197;JOURNANS;2046162.0;1181.0;4082.0;12.0;1732.567315834039;3280860.0;1864.0;6293.0;15.0;1760.118025751073;0
01;AIN;01198;JOYEUX;406600.0;143.0;3054.0;2.0;2843.3566433566434;1171250.0;477.0;3212.0;3.0;2455.4507337526206;0
01;AIN;01199;JUJURIEUX;12911626.0;8408.0;33501.0;96.0;1535.63582302569;14907985.0;9873.0;36207.0;111.0;1509.9751848475642;0
01;AIN;01200;LABALME;932862.0;1036.0;4997.0;11.0;900.4459459459459;1297475.0;1118.0;4975.0;11.0;1160.5322003577817;0
01;AIN;01202;LAGNIEU;42005454.67;25184.0;92023.0;277.0;1667.9421327033037;49773815.244;27120.0;102771.0;287.0;1835.3176712389381;0
01;AIN;01203;LAIZ;6322345.0;3355.0;32435.0;38.0;1884.4545454545455;4078771.0;2129.0;19540.0;20.0;1915.8154062940348;0
01;AIN;01204;LALLEYRIAT;3451250.0;2300.0;20074.0;21.0;1500.5434782608695;3431585.0;2399.0;17180.0;25.0;1430.423092955398;0
01;AIN;01206;LANTENAY;1279270.0;1112.0;7182.0;10.0;1150.4226618705036;841676.0;738.0;4591.0;8.0;1140.4823848238482;0
01;AIN;01207;LAPEYROUSE;1117245.0;629.0;6780.0;6.0;1776.2241653418123;6490930.0;1379.0;8985.0;9.0;4706.98332124728;0
01;AIN;01208;LAVOURS;225425.0;188.0;324.0;3.0;1199.0691489361702;740000.0;611.0;2885.0;5.0;1211.1292962356792;0
01;AIN;01209;LEAZ;5793504.68;2643.0;10596.0;25.0;2192.0184184638665;8367093.0;3119.0;11546.0;30.0;2682.62039115101;0
01;AIN;01210;LELEX;3669119.0;1808.0;3561.0;51.0;2029.3799778761063;5730922.089;3016.0;3517.0;74.0;1900.1731064323606;0
01;AIN;01211;LENT;7355469.23;3793.0;24861.0;37.0;1939.222048510414;7223682.039;4409.0;32669.0;43.0;1638.394656157859;0
01;AIN;01212;LESCHEROUX;1667180.0;1709.0;29227.0;17.0;975.5295494441193;2969460.0;2534.0;34272.0;24.0;1171.8468823993685;0
01;AIN;01213;LEYMENT;9157855.0;5096.0;28003.0;54.0;1797.0673076923076;11391435.0;5489.0;33908.0;57.0;2075.3206412825652;0
01;AIN;01214;LEYSSARD;1206000.0;1380.0;6285.0;13.0;873.9130434782609;749500.0;856.0;4736.0;9.0;875.5841121495328;0
01;AIN;01215;LHOPITAL;373000.0;120.0;464.0;1.0;3108.3333333333335;414000.0;385.0;669.0;3.0;1075.3246753246754;0
01;AIN;01216;LHUIS;3090180.0;2493.0;13771.0;29.0;1239.5427196149217;4982319.0;3508.0;15418.0;30.0;1420.2733751425314;0
01;AIN;01219;LOMPNAS;128000.0;110.0;692.0;2.0;1163.6363636363637;769340.0;765.0;2071.0;9.0;1005.6732026143791;0
01;AIN;01224;LOYETTES;27806963.353;14398.0;50930.0;151.0;1931.3073588692873;34761491.02;14849.0;55426.0;154.0;2340.9987891440505;0
01;AIN;01225;LURCY;3116235.0;1698.0;4681.0;13.0;1835.23851590106;3940382.0;1753.0;10518.0;13.0;2247.7934968625214;0
01;AIN;01227;MAGNIEU;756000.0;829.0;2267.0;9.0;911.9420989143547;2698450.0;1708.0;6652.0;21.0;1579.8887587822014;0
01;AIN;01228;MAILLAT;1327110.0;1008.0;6560.0;10.0;1316.577380952381;2140350.0;1471.0;14221.0;15.0;1455.0305914343983;0
01;AIN;01229;MALAFRETAZ;5528854.0;3196.0;22626.0;35.0;1729.9292866082603;7207341.0;4045.0;32499.0;41.0;1781.7901112484549;0
01;AIN;01230;MANTENAY-MONTLIN;1471840.0;1415.0;21096.0;13.0;1040.1696113074204;1371590.0;1176.0;14541.0;13.0;1166.3180272108843;0
01;AIN;01231;MANZIAT;6844502.0;4338.0;37453.0;42.0;1577.8012909174736;7401700.028;4504.0;39545.0;41.0;1643.3614626998224;0
01;AIN;01232;MARBOZ;7817325.0;5031.0;70844.0;52.0;1553.8312462731067;14341556.05;9076.0;130124.0;79.0;1580.1626322168356;0
01;AIN;01233;MARCHAMP;503100.0;444.0;1369.0;4.0;1133.1081081081081;1297932.08;746.0;4443.0;8.0;1739.8553351206435;0
01;AIN;01234;MARIGNIEU;986000.0;798.0;3828.0;8.0;1235.5889724310778;1295050.0;1049.0;4638.0;7.0;1234.556720686368;0
01;AIN;01235;MARLIEUX;4861625.55;2918.0;14032.0;29.0;1666.0814084989718;7744835.0;4025.0;18362.0;38.0;1924.182608695652;0
01;AIN;01236;MARSONNAS;2929360.0;2442.0;49771.0;24.0;1199.5741195741195;4180700.0;2957.0;43324.0;25.0;1413.8315860669597;0
01;AIN;01237;MARTIGNAT;7777417.5;4879.0;29483.0;43.0;1594.0597458495592;7821233.0;4841.0;23417.0;45.0;1615.6234249122083;0
01;AIN;01238;MASSIEUX;26662059.0;8197.0;41477.0;80.0;3252.660607539344;31103933.03;10374.0;43190.0;105.0;2998.2584374397534;0
01;AIN;01239;MASSIGNIEU-DE-RIVES;2706380.0;1955.0;10894.0;18.0;1384.3375959079283;2452500.0;1174.0;8672.0;11.0;2089.0119250425896;0
01;AIN;01240;MATAFELON-GRANGES;2813450.0;2369.0;17094.0;24.0;1187.6108062473618;4014753.0;2846.0;20199.0;35.0;1410.6651440618411;0
01;AIN;01241;MEILLONNAS;6390102.0;4489.0;21657.0;35.0;1423.5023390510137;6767220.0;3965.0;25251.0;37.0;1706.7389659520807;0
01;AIN;01242;MERIGNAT;367000.0;327.0;576.0;4.0;1122.3241590214068;703150.0;676.0;705.0;6.0;1040.1627218934912;0
01;AIN;01243;MESSIMY-SUR-SAONE;9653121.0;4681.0;23908.0;40.0;2062.1920529801323;14195189.0;5758.0;33102.0;56.0;2465.298541160125;0
01;AIN;01244;MEXIMIEUX;63359703.0;31557.0;117079.0;336.0;2007.7860062743607;68243236.0;30042.0;79920.0;325.0;2271.594301311497;0
01;AIN;01245;BOHAS-MEYRIAT-RIGNAT;4386590.0;3219.0;14491.0;23.0;1362.718235476856;3739491.0;2653.0;13053.0;28.0;1409.532981530343;0
01;AIN;01246;MEZERIAT;8074380.0;6233.0;57241.0;57.0;1295.4243542435424;13352745.0;7857.0;65625.0;73.0;1699.471172203131;0
01;AIN;01247;MIJOUX;5445421.5;2449.0;18448.0;54.0;2223.5285830951407;5038520.047;2225.0;8794.0;61.0;2264.5033919101124;0
01;AIN;01248;MIONNAY;26189313.38;9430.0;33258.0;111.0;2777.2336564156944;23948288.05;8181.0;37125.0;82.0;2927.305714460335;0
01;AIN;01249;MIRIBEL;103076573.39;37925.0;110970.0;411.0;2717.9056925510877;129430499.034;43021.0;94064.0;499.0;3008.542317333395;0
01;AIN;01250;MISERIEUX;15113736.0;6798.0;35236.0;61.0;2223.26213592233;21452445.0;8144.0;41577.0;71.0;2634.1410854616897;0
01;AIN;01252;MOGNENEINS;9739577.0;5090.0;34667.0;45.0;1913.472888015717;7695266.0;3939.0;24039.0;34.0;1953.6090378268595;0
01;AIN;01254;MONTAGNAT;11243002.0;5572.0;45436.0;48.0;2017.767767408471;10210890.0;4757.0;38991.0;40.0;2146.497792726508;0
01;AIN;01255;MONTAGNIEU;4570560.0;3024.0;14516.0;30.0;1511.4285714285713;3659350.0470000003;2293.0;10156.0;28.0;1595.8787819450502;0
01;AIN;01257;MONTANGES;3348700.0;1259.0;16530.0;14.0;2659.8093725178715;3451288.06;1787.0;16860.0;15.0;1931.3307554560718;0
01;AIN;01258;MONTCEAUX;5004087.0;2658.0;12578.0;24.0;1882.6512415349887;9001306.09;3906.0;19468.0;39.0;2304.481845878136;0
01;AIN;01259;MONTCET;3283325.0;2090.0;21717.0;19.0;1570.968899521531;3770090.0;2011.0;20534.0;18.0;1874.7339632023868;0
01;AIN;01260;MONTELLIER;1003500.0;689.0;3180.0;7.0;1456.4586357039186;3764232.0;1885.0;8345.0;17.0;1996.9400530503979;0
01;AIN;01261;MONTHIEUX;3480975.0;1898.0;10573.0;17.0;1834.022655426765;3711690.0;1508.0;8353.0;11.0;2461.3328912466845;0
01;AIN;01262;MONTLUEL;53284556.03;24979.0;68024.0;293.0;2133.1741074502584;68380045.09;29326.0;65559.0;375.0;2331.7208310032056;0
01;AIN;01263;MONTMERLE-SUR-SAONE;32383040.7;16178.0;89103.0;165.0;2001.6714488811967;40358751.73;16830.0;82857.0;175.0;2398.0244640522874;0
01;AIN;01264;MONTRACOL;4670023.5;3170.0;30819.0;30.0;1473.1935331230284;5117220.02;2796.0;24328.0;25.0;1830.193140200286;0
01;AIN;01265;MONTREAL-LA-CLUSE;12770895.98;7780.0;36576.0;89.0;1641.5033393316196;11744335.161;6756.0;26152.0;79.0;1738.3562997335703;0
01;AIN;01266;MONTREVEL-EN-BRESSE;10619708.41;6564.0;27425.0;74.0;1617.871482327849;24415230.0;13685.0;77516.0;153.0;1784.0869565217392;0
01;AIN;01267;NURIEUX-VOLOGNAT;3635532.0;2617.0;17201.0;24.0;1389.1983186855177;3856841.0;2954.0;17713.0;26.0;1305.6333784698713;0
01;AIN;01268;MURS-ET-GELIGNIEUX;1657150.0;1094.0;8400.0;11.0;1514.762340036563;943450.0;619.0;4446.0;5.0;1524.1518578352182;0
01;AIN;01269;NANTUA;9288133.0;8598.0;12285.0;99.0;1080.2666899278902;10230276.11;9334.0;21578.0;108.0;1096.0227244482537;0
01;AIN;01272;NEUVILLE-LES-DAMES;11075607.0;5837.0;39259.0;60.0;1897.4827822511563;11894250.0;7496.0;51236.0;70.0;1586.746264674493;0
01;AIN;01273;NEUVILLE-SUR-AIN;8832897.0;5731.0;26419.0;61.0;1541.2488221950794;12804025.031;7861.0;40280.0;80.0;1628.8035912733749;0
01;AIN;01274;NEYROLLES;2402195.77;1806.0;15856.0;18.0;1330.1194739756368;2642926.03;2012.0;9757.0;18.0;1313.5815258449304;0
01;AIN;01275;NEYRON;19471201.06;8419.0;17808.0;79.0;2312.7688632854256;25000510.0;8295.0;24069.0;81.0;3013.9252561784206;0
01;AIN;01276;NIEVROZ;13342512.0;5932.0;32581.0;57.0;2249.243425488874;11187080.0;3688.0;23170.0;35.0;3033.3731019522775;0
01;AIN;01277;NIVOLLET-MONTGRIFFON;621500.0;768.0;1429.0;7.0;809.2447916666666;160000.0;209.0;1748.0;2.0;765.5502392344498;0
01;AIN;01279;ONCIEU;200000.0;168.0;438.0;2.0;1190.4761904761904;358800.0;324.0;1846.0;5.0;1107.4074074074074;0
01;AIN;01280;ORDONNAZ;1058000.0;871.0;3773.0;10.0;1214.6957520091848;1078200.0;903.0;2539.0;8.0;1194.0199335548173;0
01;AIN;01281;ORNEX;112086828.85;24977.0;48849.0;285.0;4487.601747607799;101927426.137;21805.0;42982.0;248.0;4674.4978737445535;0
01;AIN;01282;OUTRIAZ;1562650.0;1170.0;7450.0;10.0;1335.5982905982905;1094000.0;865.0;5880.0;7.0;1264.7398843930637;0
01;AIN;01283;OYONNAX;72708968.672;51706.0;146876.0;605.0;1406.1998350674971;71792984.101;51231.0;139797.0;603.0;1401.3582420995099;0
01;AIN;01284;OZAN;1568410.0;1084.0;10392.0;11.0;1446.8726937269373;4382798.03;2487.0;26967.0;23.0;1762.2830840369925;0
01;AIN;01285;PARCIEUX;8189730.0;3390.0;13485.0;35.0;2415.849557522124;11369274.0;4276.0;15341.0;39.0;2658.857343311506;0
01;AIN;01286;PARVES;2686030.0;1640.0;12233.0;14.0;1637.8231707317073;4063100.0;2304.0;14374.0;22.0;1763.498263888889;0
01;AIN;01288;PERON;50105532.0;14679.0;41586.0;137.0;3413.4159002656857;57086376.0;15220.0;34681.0;168.0;3750.747437582129;0
01;AIN;01289;PERONNAS;35297126.88;20388.0;102669.0;216.0;1731.2697115950562;35167499.32;19157.0;92739.0;211.0;1835.7519089627813;0
01;AIN;01290;PEROUGES;4996569.69;2583.0;11185.0;24.0;1934.4056097560976;9482607.0;4304.0;12564.0;45.0;2203.2079460966543;0
01;AIN;01291;PERREX;3666734.03;2133.0;25524.0;22.0;1719.0501781528362;5663047.05;3230.0;38109.0;29.0;1753.2653405572755;0
01;AIN;01293;PEYRIAT;734400.0;648.0;3217.0;5.0;1133.3333333333333;228800.0;219.0;693.0;2.0;1044.7488584474886;0
01;AIN;01294;PEYRIEU;4588393.0;3540.0;21551.0;33.0;1296.1562146892654;5159210.0;3407.0;21863.0;30.0;1514.297035515116;0
01;AIN;01295;PEYZIEUX-SUR-SAONE;5842760.0;3232.0;17654.0;30.0;1807.7846534653465;6856395.0;3308.0;16695.0;29.0;2072.6707980652964;0
01;AIN;01296;PIRAJOUX;1848240.0;1516.0;21563.0;16.0;1219.155672823219;1565450.0;965.0;19109.0;10.0;1622.2279792746115;0
01;AIN;01297;PIZAY;6081097.0;2741.0;15359.0;26.0;2218.5687705217074;10319240.0;4380.0;20224.0;39.0;2355.990867579909;0
01;AIN;01298;PLAGNE;732000.0;422.0;1751.0;3.0;1734.5971563981043;664056.0;254.0;4778.0;2.0;2614.3937007874015;0
01;AIN;01299;PLANTAY;3103060.0;1785.0;10669.0;17.0;1738.408963585434;3906190.0;1744.0;9146.0;16.0;2239.787844036697;0
01;AIN;01301;POLLIAT;7543278.06;4876.0;35131.0;47.0;1547.021751435603;11336520.03;6771.0;72743.0;63.0;1674.2755914931324;0
01;AIN;01302;POLLIEU;804900.0;542.0;3244.0;4.0;1485.0553505535056;554000.0;347.0;1805.0;4.0;1596.5417867435158;0
01;AIN;01303;PONCIN;8561219.0;7311.0;27647.0;75.0;1171.0051976473806;10518457.0;8028.0;38437.0;86.0;1310.2213502740408;0
01;AIN;01304;PONT-D'AIN;17087343.0;12904.0;60721.0;132.0;1324.1896311221326;14292421.0;9931.0;40542.0;100.0;1439.1723894874635;0
01;AIN;01305;PONT-DE-VAUX;7536878.0;6423.0;21155.0;70.0;1173.420208625253;8658120.06;6319.0;27843.0;73.0;1370.172505143219;0
01;AIN;01306;PONT-DE-VEYLE;6524992.0;4329.0;14578.0;54.0;1507.2746592746594;8012463.0;5521.0;14344.0;67.0;1451.270240898388;0
01;AIN;01307;PORT;3878106.0;2465.0;8969.0;25.0;1573.268154158215;2019790.0;1719.0;6245.0;19.0;1174.979639325189;0
01;AIN;01308;POUGNY;7208604.0;2502.0;12582.0;23.0;2881.136690647482;9990775.06;3052.0;11582.0;22.0;3273.5173853211013;0
01;AIN;01309;POUILLAT;245000.0;346.0;2195.0;4.0;708.0924855491329;274550.0;299.0;508.0;3.0;918.2274247491639;0
01;AIN;01310;PREMEYZEL;321600.0;285.0;622.0;3.0;1128.421052631579;1419450.0;1194.0;6372.0;8.0;1188.819095477387;0
01;AIN;01311;PREMILLIEU;155500.0;225.0;2412.0;3.0;691.1111111111111;579400.0;427.0;2372.0;5.0;1356.9086651053865;0
01;AIN;01313;PREVESSIN-MOENS;205801459.258;43639.0;54961.0;534.0;4715.998516418799;207858725.3;44950.0;61844.0;459.0;4624.22080756396;0
01;AIN;01314;PRIAY;11055466.0;7444.0;32620.0;77.0;1485.1512627619559;12897414.08;7651.0;37804.0;80.0;1685.7161259966017;0
01;AIN;01317;RAMASSE;1073425.0;869.0;2935.0;9.0;1235.2416570771002;475210.0;415.0;763.0;3.0;1145.0843373493976;0
01;AIN;01318;RANCE;4998400.0;2523.0;12685.0;22.0;1981.1335711454617;5479749.0;2431.0;12527.0;19.0;2254.1131221719456;0
01;AIN;01319;RELEVANT;1745190.0;1017.0;10286.0;11.0;1716.0176991150443;4270720.0;2079.0;15278.0;18.0;2054.2183742183743;0
01;AIN;01320;REPLONGES;19633030.566;10682.0;78081.0;110.0;1837.9545558884104;14137772.031;7495.0;49852.0;75.0;1886.2938;0
01;AIN;01321;REVONNAS;5663537.0;3786.0;22663.0;32.0;1495.9157422081353;6875550.0;3952.0;21747.0;34.0;1739.7646761133603;0
01;AIN;01322;REYRIEUX;39678757.73;16787.0;70027.0;151.0;2363.6598397569546;54568698.0;19520.0;77808.0;160.0;2795.52756147541;0
01;AIN;01323;REYSSOUZE;3748620.0;2878.0;21725.0;25.0;1302.5086865879082;4516350.0;3496.0;28145.0;31.0;1291.8621281464532;0
01;AIN;01325;RIGNIEUX-LE-FRANC;6035210.0;3135.0;17139.0;30.0;1925.1068580542264;6815790.0;3029.0;18366.0;27.0;2250.1782766589636;0
01;AIN;01328;ROMANS;3452100.0;1793.0;11234.0;18.0;1925.3206915783603;5387445.0;2087.0;13607.0;25.0;2581.4302827024435;0
01;AIN;01329;ROSSILLON;808750.0;1143.0;4619.0;12.0;707.5678040244969;690150.0;753.0;5896.0;8.0;916.5338645418327;0
01;AIN;01330;RUFFIEU;707670.0;742.0;5456.0;5.0;953.733153638814;1096730.0;989.0;8325.0;8.0;1108.9282103134478;0
01;AIN;01331;SAINT-ALBAN;621700.0;615.0;1971.0;6.0;1010.8943089430894;723500.0;532.0;4088.0;6.0;1359.9624060150377;0
01;AIN;01332;SAINT-ANDRE-DE-BAGE;3005430.0;1845.0;20262.0;16.0;1628.959349593496;3963343.0;1941.0;18279.0;17.0;2041.9077794951056;0
01;AIN;01333;SAINT-ANDRE-DE-CORCY;27201600.96;11168.0;45063.0;130.0;2435.6734383954154;29651254.0;10803.0;40084.0;125.0;2744.724058132;0
01;AIN;01334;SAINT-ANDRE-D'HUIRIAT;3819830.0;2307.0;72845.0;19.0;1655.756393584742;2866626.06;1451.0;12571.0;14.0;1975.6209924190214;0
01;AIN;01335;SAINT-ANDRE-LE-BOUCHOUX;2550050.0;1463.0;8652.0;14.0;1743.028024606972;1721300.0;771.0;6326.0;7.0;2232.5551232166017;0
01;AIN;01336;SAINT-ANDRE-SUR-VIEUX-JONC;6299285.0;3878.0;43908.0;34.0;1624.3643630737492;5456456.0;3355.0;28026.0;31.0;1626.3654247391953;0
01;AIN;01337;SAINT-BENIGNE;6306040.0;4531.0;56766.0;46.0;1391.7545795630103;4463174.0;2779.0;29600.0;28.0;1606.0359841669665;0
01;AIN;01338;SAINT-BENOIT;3674055.0;2808.0;16365.0;26.0;1308.4241452991453;5346135.0;3844.0;19522.0;37.0;1390.7739334027056;0
01;AIN;01339;SAINT-BERNARD;7971580.0;3478.0;19287.0;31.0;2292.0011500862565;9384455.0;3227.0;20401.0;31.0;2908.1050511310814;0
01;AIN;01342;SAINTE-CROIX;5255555.0;2041.0;19292.0;17.0;2574.990200881921;3012250.0;974.0;8888.0;10.0;3092.659137577002;0
01;AIN;01343;SAINT-CYR-SUR-MENTHON;7629692.3999;4987.0;48725.0;45.0;1529.9162622618808;8815697.01;5247.0;50134.0;45.0;1680.1404631217838;0
01;AIN;01344;SAINT-DENIS-LES-BOURG;39938874.396;21664.0;120248.0;227.0;1843.559564069424;36063218.218;17831.0;98363.0;182.0;2022.5011619090349;0
01;AIN;01345;SAINT-DENIS-EN-BUGEY;14873645.0;9271.0;31535.0;101.0;1604.3193830223277;17803974.0;10561.0;36649.0;112.0;1685.8227440583278;0
01;AIN;01346;SAINT-DIDIER-D'AUSSIAT;3850986.656;2476.0;27085.0;24.0;1555.325789983845;8197705.094;5304.0;61528.0;49.0;1545.5703420060331;0
01;AIN;01347;SAINT-DIDIER-DE-FORMANS;11919424.09;5263.0;33429.0;45.0;2264.7585198555958;12590019.0;4502.0;21291.0;42.0;2796.539093736117;0
01;AIN;01348;SAINT-DIDIER-SUR-CHALARONNE;17004714.0;10493.0;67144.0;104.0;1620.5769560659487;22456213.0;11602.0;63890.0;106.0;1935.546716083434;0
01;AIN;01349;SAINT-ELOI;2150950.0;1436.0;5316.0;11.0;1497.876044568245;2983347.0;1448.0;6549.0;13.0;2060.3225138121547;0
01;AIN;01350;SAINT-ETIENNE-DU-BOIS;11367165.0;7526.0;66740.0;70.0;1510.3859952165826;14140577.09;8811.0;75941.0;90.0;1604.8776631483372;0
01;AIN;01351;SAINT-ETIENNE-SUR-CHALARONNE;11067580.0;6574.0;43212.0;56.0;1683.5381807118954;12464862.0;6655.0;47059.0;64.0;1873.0070623591284;0
01;AIN;01352;SAINT-ETIENNE-SUR-REYSSOUZE;2717379.0;2095.0;20897.0;19.0;1297.0782816229116;2308085.0;2038.0;26376.0;21.0;1132.5245338567222;0
01;AIN;01353;SAINTE-EUPHEMIE;13017300.0;6022.0;29543.0;56.0;2161.6240451677186;16450054.0;6588.0;26253.0;67.0;2496.9723740133577;0
01;AIN;01354;SAINT-GENIS-POUILLY;362344933.45;94798.0;84971.0;1046.0;3822.284578261145;249886796.44;61528.0;75544.0;643.0;4061.350871798206;0
01;AIN;01355;SAINT-GENIS-SUR-MENTHON;2031460.0;1796.0;27229.0;14.0;1131.1024498886413;1977000.0;1525.0;17384.0;13.0;1296.3934426229507;0
01;AIN;01356;SAINT-GEORGES-SUR-RENON;1474380.0;1027.0;6495.0;10.0;1435.618305744888;1393700.0;785.0;6785.0;8.0;1775.4140127388534;0
01;AIN;01357;SAINT-GERMAIN-DE-JOUX;2407800.0;1728.0;4281.0;20.0;1393.4027777777778;1723380.0;1675.0;3954.0;15.0;1028.8835820895522;0
01;AIN;01358;SAINT-GERMAIN-LES-PAROISSES;1594250.0;1086.0;7018.0;10.0;1468.0018416206262;1465500.0;1173.0;7571.0;10.0;1249.3606138107416;0
01;AIN;01359;SAINT-GERMAIN-SUR-RENON;2567050.0;1275.0;10703.0;10.0;2013.3725490196077;1340215.0;603.0;7805.0;8.0;2222.5787728026535;0
01;AIN;01360;SAINT-JEAN-DE-GONVILLE;39421080.93;11117.0;18283.0;109.0;3546.0178942160655;43531154.0;11062.0;36067.0;102.0;3935.197432652323;0
01;AIN;01361;SAINT-JEAN-DE-NIOST;8071068.0;4091.0;20493.0;37.0;1972.8838914690784;17713403.08;7861.0;25320.0;84.0;2253.3269405927995;0
01;AIN;01362;SAINT-JEAN-DE-THURIGNEUX;5732388.0;2745.0;18751.0;23.0;2088.301639344262;7476423.0;2995.0;17133.0;29.0;2496.3015025041736;0
01;AIN;01363;SAINT-JEAN-LE-VIEUX;9708456.0;6200.0;26287.0;64.0;1565.88;11625670.0;7244.0;26381.0;71.0;1604.868856985091;0
01;AIN;01364;SAINT-JEAN-SUR-REYSSOUZE;3855050.0;3014.0;46273.0;30.0;1279.0477770404777;4095895.0;2868.0;34821.0;28.0;1428.1363319386332;0
01;AIN;01365;SAINT-JEAN-SUR-VEYLE;5073549.45;3327.0;30396.0;32.0;1524.9622633002705;5771600.0;3834.0;36433.0;31.0;1505.3729786124152;0
01;AIN;01366;SAINTE-JULIE;9690638.8;5307.0;32547.0;49.0;1826.0107028452987;9796093.0;4634.0;27038.0;43.0;2113.9605092792403;0
01;AIN;01367;SAINT-JULIEN-SUR-REYSSOUZE;3261170.0;3322.0;19692.0;32.0;981.6887417218543;2327081.0;1985.0;10613.0;20.0;1172.3329974811084;0
01;AIN;01368;SAINT-JULIEN-SUR-VEYLE;1842430.0;1240.0;12619.0;13.0;1485.8306451612902;2778250.0;1569.0;14396.0;15.0;1770.7138304652644;0
01;AIN;01369;SAINT-JUST;6400695.0;4236.0;24602.0;36.0;1511.0233711048159;4541507.0;2732.0;14376.0;24.0;1662.3378477306003;0
01;AIN;01370;SAINT-LAURENT-SUR-SAONE;10375031.0;7736.0;1624.0;108.0;1341.1363753877972;13128082.0;8631.0;2639.0;124.0;1521.0383501332406;0
01;AIN;01371;SAINT-MARCEL;12401660.0;5141.0;24993.0;58.0;2412.3049990274267;14364572.0;5420.0;20351.0;59.0;2650.290036900369;0
01;AIN;01372;SAINT-MARTIN-DE-BAVEL;2961710.0;1801.0;9215.0;16.0;1644.480843975569;1919780.0;1672.0;7747.0;16.0;1148.1937799043062;0
01;AIN;01373;SAINT-MARTIN-DU-FRENE;2823200.0;2341.0;11730.0;20.0;1205.9803502776592;3339765.0;2283.0;13431.0;21.0;1462.8843626806834;0
01;AIN;01374;SAINT-MARTIN-DU-MONT;8984229.0;6521.0;33874.0;58.0;1377.737923631345;11083341.0;6371.0;38179.0;55.0;1739.6548422539634;0
01;AIN;01375;SAINT-MARTIN-LE-CHATEL;3760350.0;2257.0;38383.0;20.0;1666.0832964111653;2901420.0;1672.0;26144.0;17.0;1735.299043062201;0
01;AIN;01376;SAINT-MAURICE-DE-BEYNOST;29231504.7;12701.0;27223.0;153.0;2301.5120620423586;53544060.0;19997.0;31023.0;260.0;2677.6046406961045;0
01;AIN;01378;SAINT-MAURICE-DE-GOURDANS;17042095.488;8573.0;47928.0;80.0;1987.88002892803;18336795.0;7750.0;39546.0;78.0;2366.038064516129;0
01;AIN;01379;SAINT-MAURICE-DE-REMENS;5296018.0;3592.0;9876.0;37.0;1474.392538975501;6081459.0;3360.0;15685.0;36.0;1809.9580357142856;0
